1,-0.234246068,-0.365477779,-0.221354405,-0.357971664,3.076794869,-0.207820521,-0.30464311,-0.135566878,-0.207820521,-0.207820521,-0.221354405,-0.221354405,-0.33294002,-0.168476347,-0.285509193,-0.143474906,-0.1717795,-0.1717795,-0.22398041,-0.178222943,-0.158199885,-0.158199885,-0.21602469,-0.1182943,-0.1182943,-0.314933639,-0.165114547,-0.213318997,-0.131448156,-0.154638428,-0.098215591,-0.190535116,-0.113592367,-0.342691877,-0.127205463,-0.092548963,-0.092548963,-0.092548963,-0.318989633,-0.207820521,-0.108697987,-0.147281954,-0.122825921,-0.122825921,-0.135566878,-0.08652532,-0.165114547,-0.22398041,-0.154638428,-0.143474906,-0.143474906,-0.103583849,-0.103583849,-0.103583849,-0.1717795,-0.131448156,-0.131448156,-0.1182943,-0.1182943,-0.1182943,-0.1182943,-0.161690417,-0.080064077,-0.178222943,-0.151001003,-0.151001003,-0.213318997,-0.168476347,-0.139572632,-0.139572632,-0.139572632,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.127205463,-0.113592367,-0.113592367,-0.113592367,-0.113592367,-0.274485821,3.021428844,-0.147281954,-0.147281954,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.135566878,-0.135566878,-0.135566878,-0.202197868,-0.202197868,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.1717795,-0.092548963,-0.092548963,-0.092548963,-0.143474906,-0.143474906,-0.161690417,-0.131448156,-0.131448156,-0.131448156,-0.065302315,-0.065302315,-0.168476347,1.533613468,-0.25359047,-0.333129632,-0.206046455,-0.366003861,0.614391244,-1.121530629,-1.529279351,0.913801731,-0.158186123,-0.00308839,-0.452059764,0.326090696,-0.042321878,-1.068742494,-1.610588727,1.506384041
1,-0.234246068,2.736144456,-0.221354405,-0.357971664,-0.325013543,-0.207820521,-0.30464311,-0.135566878,-0.207820521,-0.207820521,-0.221354405,-0.221354405,-0.33294002,-0.168476347,-0.285509193,-0.143474906,5.821416399,-0.1717795,-0.22398041,-0.178222943,-0.158199885,-0.158199885,-0.21602469,-0.1182943,-0.1182943,-0.314933639,-0.165114547,-0.213318997,-0.131448156,-0.154638428,-0.098215591,-0.190535116,-0.113592367,-0.342691877,-0.127205463,-0.092548963,-0.092548963,-0.092548963,3.134898117,-0.207820521,-0.108697987,-0.147281954,-0.122825921,-0.122825921,-0.135566878,-0.08652532,-0.165114547,-0.22398041,-0.154638428,-0.143474906,-0.143474906,-0.103583849,-0.103583849,-0.103583849,-0.1717795,-0.131448156,-0.131448156,-0.1182943,-0.1182943,-0.1182943,-0.1182943,-0.161690417,-0.080064077,-0.178222943,-0.151001003,-0.151001003,-0.213318997,-0.168476347,-0.139572632,-0.139572632,-0.139572632,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.127205463,-0.113592367,-0.113592367,-0.113592367,-0.113592367,-0.274485821,-0.330969237,-0.147281954,-0.147281954,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.135566878,-0.135566878,-0.135566878,-0.202197868,-0.202197868,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.1717795,-0.092548963,-0.092548963,-0.092548963,-0.143474906,-0.143474906,-0.161690417,-0.131448156,-0.131448156,-0.131448156,-0.065302315,-0.065302315,-0.168476347,0.708581097,1.491958388,1.400663911,0.280783709,1.535098839,-2.130408941,0.029302822,0.019286513,-0.580292303,-1.407696708,-1.213222547,-1.276095133,0.975969187,-0.459368715,0.542954539,0.100209044,0.44845447
1,-0.234246068,-0.365477779,-0.221354405,2.793517195,-0.325013543,-0.207820521,-0.30464311,-0.135566878,-0.207820521,-0.207820521,-0.221354405,4.517642185,3.003544006,-0.168476347,-0.285509193,-0.143474906,-0.1717795,-0.1717795,-0.22398041,-0.178222943,-0.158199885,-0.158199885,-0.21602469,-0.1182943,-0.1182943,-0.314933639,-0.165114547,-0.213318997,-0.131448156,-0.154638428,-0.098215591,-0.190535116,-0.113592367,-0.342691877,-0.127205463,-0.092548963,-0.092548963,-0.092548963,-0.318989633,-0.207820521,-0.108697987,-0.147281954,-0.122825921,-0.122825921,-0.135566878,-0.08652532,-0.165114547,-0.22398041,-0.154638428,-0.143474906,-0.143474906,-0.103583849,-0.103583849,-0.103583849,-0.1717795,-0.131448156,-0.131448156,-0.1182943,-0.1182943,-0.1182943,-0.1182943,6.184658438,-0.080064077,-0.178222943,-0.151001003,-0.151001003,-0.213318997,-0.168476347,-0.139572632,-0.139572632,-0.139572632,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.127205463,-0.113592367,-0.113592367,-0.113592367,-0.113592367,-0.274485821,-0.330969237,-0.147281954,-0.147281954,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.135566878,-0.135566878,-0.135566878,-0.202197868,-0.202197868,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.1717795,-0.092548963,-0.092548963,-0.092548963,-0.143474906,-0.143474906,-0.161690417,-0.131448156,-0.131448156,-0.131448156,-0.065302315,-0.065302315,-0.168476347,1.099643303,1.301580211,2.160853299,-0.20397042,0.584799558,-2.130408941,-0.463961349,-0.198980365,1.909394357,1.096117981,0.725771655,-0.659053248,0.75995713,-0.873329583,0.314884204,1.517020042,1.051520789
1,-0.234246068,-0.365477779,-0.221354405,-0.357971664,-0.325013543,-0.207820521,-0.30464311,-0.135566878,-0.207820521,-0.207820521,-0.221354405,-0.221354405,-0.33294002,-0.168476347,-0.285509193,-0.143474906,-0.1717795,-0.1717795,-0.22398041,-0.178222943,-0.158199885,-0.158199885,-0.21602469,-0.1182943,-0.1182943,3.175272105,-0.165114547,-0.213318997,-0.131448156,-0.154638428,-0.098215591,-0.190535116,-0.113592367,-0.342691877,-0.127205463,-0.092548963,-0.092548963,-0.092548963,-0.318989633,4.811844361,-0.108697987,-0.147281954,-0.122825921,-0.122825921,-0.135566878,-0.08652532,-0.165114547,-0.22398041,-0.154638428,-0.143474906,-0.143474906,-0.103583849,-0.103583849,-0.103583849,-0.1717795,-0.131448156,-0.131448156,8.453492678,-0.1182943,-0.1182943,-0.1182943,-0.161690417,-0.080064077,-0.178222943,-0.151001003,-0.151001003,-0.213318997,-0.168476347,-0.139572632,-0.139572632,-0.139572632,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.127205463,-0.113592367,-0.113592367,-0.113592367,-0.113592367,-0.274485821,-0.330969237,-0.147281954,-0.147281954,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.135566878,-0.135566878,-0.135566878,-0.202197868,-0.202197868,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.1717795,-0.092548963,-0.092548963,-0.092548963,-0.143474906,-0.143474906,-0.161690417,-0.131448156,-0.131448156,-0.131448156,-0.065302315,-0.065302315,-0.168476347,-0.158528757,-0.63266206,-0.441793893,0.035811601,0.581774732,1.987765015,-0.301051612,0.019286513,-2.898288592,-0.657777311,-1.696040854,0.576780996,-1.188757183,0.37163899,-0.148613573,-1.040121581,-2.112654751
1,-0.234246068,-0.365477779,-0.221354405,-0.357971664,-0.325013543,-0.207820521,-0.30464311,-0.135566878,-0.207820521,-0.207820521,-0.221354405,-0.221354405,-0.33294002,-0.168476347,-0.285509193,-0.143474906,-0.1717795,-0.1717795,-0.22398041,-0.178222943,-0.158199885,-0.158199885,-0.21602469,-0.1182943,-0.1182943,-0.314933639,-0.165114547,-0.213318997,-0.131448156,-0.154638428,-0.098215591,-0.190535116,-0.113592367,2.918073254,-0.127205463,-0.092548963,-0.092548963,-0.092548963,-0.318989633,-0.207820521,-0.108697987,-0.147281954,-0.122825921,-0.122825921,-0.135566878,-0.08652532,-0.165114547,-0.22398041,-0.154638428,6.969859925,-0.143474906,-0.103583849,-0.103583849,-0.103583849,-0.1717795,-0.131448156,-0.131448156,-0.1182943,-0.1182943,-0.1182943,-0.1182943,-0.161690417,-0.080064077,-0.178222943,-0.151001003,-0.151001003,-0.213318997,-0.168476347,-0.139572632,-0.139572632,-0.139572632,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.127205463,-0.113592367,-0.113592367,-0.113592367,-0.113592367,-0.274485821,-0.330969237,-0.147281954,-0.147281954,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.135566878,-0.135566878,-0.135566878,-0.202197868,-0.202197868,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.1717795,-0.092548963,-0.092548963,-0.092548963,-0.143474906,-0.143474906,-0.161690417,-0.131448156,-0.131448156,-0.131448156,-0.065302315,-0.065302315,-0.168476347,0.100579945,0.476922603,0.317474611,1.754249418,-0.127042663,-0.300866711,-0.791176195,1.570674793,-0.082848537,-0.907040293,1.209104693,-2.510616521,0.543945073,0.581484967,-0.142237413,0.380311431,-0.380361169
1,-0.234246068,-0.365477779,-0.221354405,-0.357971664,-0.325013543,-0.207820521,-0.30464311,-0.135566878,-0.207820521,-0.207820521,-0.221354405,-0.221354405,-0.33294002,-0.168476347,-0.285509193,-0.143474906,-0.1717795,-0.1717795,-0.22398041,-0.178222943,-0.158199885,-0.158199885,-0.21602469,-0.1182943,-0.1182943,-0.314933639,-0.165114547,-0.213318997,-0.131448156,-0.154638428,-0.098215591,-0.190535116,-0.113592367,-0.342691877,-0.127205463,-0.092548963,-0.092548963,-0.092548963,3.134898117,-0.207820521,-0.108697987,-0.147281954,-0.122825921,-0.122825921,-0.135566878,-0.08652532,-0.165114547,-0.22398041,-0.154638428,-0.143474906,-0.143474906,-0.103583849,-0.103583849,-0.103583849,-0.1717795,-0.131448156,-0.131448156,-0.1182943,-0.1182943,8.453492678,-0.1182943,-0.161690417,-0.080064077,-0.178222943,-0.151001003,-0.151001003,-0.213318997,-0.168476347,-0.139572632,-0.139572632,-0.139572632,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.127205463,-0.113592367,-0.113592367,-0.113592367,-0.113592367,-0.274485821,-0.330969237,-0.147281954,-0.147281954,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.135566878,-0.135566878,-0.135566878,-0.202197868,-0.202197868,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.1717795,-0.092548963,-0.092548963,-0.092548963,-0.143474906,-0.143474906,-0.161690417,-0.131448156,-0.131448156,-0.131448156,-0.065302315,-0.065302315,-0.168476347,0.708581097,-0.63266206,-0.766175131,0.527312843,-0.128555075,0.385576755,-0.955132461,0.020227318,0.582055038,-1.408761934,1.697585049,1.606059375,0.976890347,0.577517291,1.23697502,0.098398037,0.145959994
1,-0.234246068,2.736144456,-0.221354405,-0.357971664,-0.325013543,-0.207820521,-0.30464311,-0.135566878,-0.207820521,-0.207820521,-0.221354405,-0.221354405,-0.33294002,-0.168476347,-0.285509193,-0.143474906,5.821416399,-0.1717795,-0.22398041,-0.178222943,-0.158199885,-0.158199885,-0.21602469,-0.1182943,-0.1182943,-0.314933639,-0.165114547,-0.213318997,-0.131448156,-0.154638428,-0.098215591,-0.190535116,-0.113592367,-0.342691877,-0.127205463,-0.092548963,-0.092548963,-0.092548963,-0.318989633,-0.207820521,-0.108697987,-0.147281954,-0.122825921,-0.122825921,-0.135566878,-0.08652532,-0.165114547,-0.22398041,-0.154638428,-0.143474906,-0.143474906,-0.103583849,-0.103583849,-0.103583849,-0.1717795,-0.131448156,-0.131448156,-0.1182943,-0.1182943,-0.1182943,-0.1182943,-0.161690417,-0.080064077,-0.178222943,-0.151001003,-0.151001003,-0.213318997,-0.168476347,7.16472842,-0.139572632,-0.139572632,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.127205463,-0.113592367,-0.113592367,-0.113592367,-0.113592367,-0.274485821,-0.330969237,-0.147281954,-0.147281954,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.135566878,-0.135566878,-0.135566878,-0.202197868,-0.202197868,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.1717795,-0.092548963,-0.092548963,-0.092548963,-0.143474906,-0.143474906,-0.161690417,-0.131448156,-0.131448156,-0.131448156,-0.065302315,-0.065302315,-0.168476347,-0.158528757,1.491958388,1.400663911,-0.205008438,-0.128555075,-0.303300907,0.191166029,0.905995703,0.24854561,0.092674698,0.482818307,-1.276970369,2.060635272,-0.667451281,-0.609168507,-0.185930033,-0.156374263
1,-0.234246068,-0.365477779,-0.221354405,-0.357971664,-0.325013543,-0.207820521,-0.30464311,-0.135566878,-0.207820521,-0.207820521,-0.221354405,-0.221354405,-0.33294002,-0.168476347,-0.285509193,-0.143474906,-0.1717795,-0.1717795,-0.22398041,-0.178222943,-0.158199885,-0.158199885,-0.21602469,-0.1182943,-0.1182943,-0.314933639,-0.165114547,-0.213318997,-0.131448156,-0.154638428,-0.098215591,-0.190535116,-0.113592367,-0.342691877,-0.127205463,-0.092548963,-0.092548963,-0.092548963,-0.318989633,-0.207820521,-0.108697987,-0.147281954,-0.122825921,-0.122825921,-0.135566878,-0.08652532,-0.165114547,-0.22398041,-0.154638428,-0.143474906,-0.143474906,-0.103583849,-0.103583849,-0.103583849,-0.1717795,-0.131448156,-0.131448156,8.453492678,-0.1182943,-0.1182943,-0.1182943,-0.161690417,-0.080064077,-0.178222943,-0.151001003,-0.151001003,-0.213318997,-0.168476347,-0.139572632,-0.139572632,-0.139572632,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.127205463,-0.113592367,-0.113592367,-0.113592367,-0.113592367,-0.274485821,-0.330969237,-0.147281954,-0.147281954,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.135566878,-0.135566878,-0.135566878,-0.202197868,-0.202197868,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.1717795,-0.092548963,-0.092548963,-0.092548963,-0.143474906,-0.143474906,-0.161690417,-0.131448156,-0.131448156,-0.131448156,-0.065302315,-0.065302315,-0.168476347,-0.552082394,-0.254062203,0.316093286,1.504087223,-0.1275468,1.987765015,0.030698195,-0.200391573,0.081790896,0.346731198,-0.484877233,0.167607831,-0.107315158,0.995004982,-1.990342836,0.380311431,-0.156374263
1,-0.234246068,-0.365477779,-0.221354405,-0.357971664,-0.325013543,-0.207820521,-0.30464311,-0.135566878,-0.207820521,-0.207820521,-0.221354405,-0.221354405,-0.33294002,-0.168476347,-0.285509193,-0.143474906,-0.1717795,-0.1717795,-0.22398041,-0.178222943,-0.158199885,-0.158199885,-0.21602469,-0.1182943,-0.1182943,-0.314933639,-0.165114547,-0.213318997,-0.131448156,-0.154638428,-0.098215591,-0.190535116,-0.113592367,2.918073254,-0.127205463,-0.092548963,-0.092548963,-0.092548963,-0.318989633,-0.207820521,-0.108697987,-0.147281954,-0.122825921,-0.122825921,-0.135566878,-0.08652532,-0.165114547,-0.22398041,-0.154638428,-0.143474906,-0.143474906,-0.103583849,-0.103583849,-0.103583849,-0.1717795,-0.131448156,-0.131448156,-0.1182943,-0.1182943,-0.1182943,-0.1182943,-0.161690417,-0.080064077,-0.178222943,-0.151001003,-0.151001003,-0.213318997,-0.168476347,-0.139572632,-0.139572632,-0.139572632,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.127205463,-0.113592367,-0.113592367,-0.113592367,-0.113592367,-0.274485821,-0.330969237,-0.147281954,-0.147281954,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.135566878,-0.135566878,-0.135566878,-0.202197868,-0.202197868,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.1717795,-0.092548963,-0.092548963,-0.092548963,-0.143474906,-0.143474906,-0.161690417,-0.131448156,-0.131448156,-0.131448156,-0.065302315,-0.065302315,-0.168476347,0.100579945,0.476922603,0.317474611,0.038406644,-0.601940234,-0.300866711,1.180136273,1.571145196,-0.082848537,-1.408761934,1.697585049,0.579844325,-0.107315158,0.99632754,0.085832922,0.097794368,-0.380361169
1,-0.234246068,-0.365477779,-0.221354405,-0.357971664,-0.325013543,-0.207820521,-0.30464311,-0.135566878,-0.207820521,-0.207820521,-0.221354405,-0.221354405,-0.33294002,-0.168476347,-0.285509193,-0.143474906,-0.1717795,-0.1717795,4.464676173,-0.178222943,-0.158199885,-0.158199885,-0.21602469,-0.1182943,-0.1182943,-0.314933639,-0.165114547,4.68781503,-0.131448156,-0.154638428,-0.098215591,-0.190535116,-0.113592367,-0.342691877,-0.127205463,-0.092548963,-0.092548963,10.80509139,-0.318989633,-0.207820521,-0.108697987,-0.147281954,-0.122825921,-0.122825921,-0.135566878,-0.08652532,-0.165114547,-0.22398041,-0.154638428,-0.143474906,-0.143474906,9.654014709,-0.103583849,-0.103583849,-0.1717795,-0.131448156,-0.131448156,-0.1182943,-0.1182943,-0.1182943,-0.1182943,-0.161690417,-0.080064077,-0.178222943,-0.151001003,-0.151001003,-0.213318997,-0.168476347,-0.139572632,-0.139572632,-0.139572632,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.098215591,-0.127205463,-0.113592367,-0.113592367,-0.113592367,-0.113592367,-0.274485821,-0.330969237,-0.147281954,-0.147281954,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.073049157,-0.135566878,-0.135566878,-0.135566878,-0.202197868,-0.202197868,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.122825921,-0.1717795,-0.092548963,-0.092548963,-0.092548963,-0.143474906,-0.143474906,-0.161690417,-0.131448156,-0.131448156,-0.131448156,-0.065302315,-0.065302315,5.9355513,-1.290468373,-0.983564419,-0.983273433,-0.936291701,-1.783638651,1.757976848,-0.463961349,0.019756916,-0.747047017,0.59439634,1.691408269,-0.450309291,-0.108696899,1.825130981,0.773967717,-2.458743585,0.145959994
